Dedo,Movimento,Repetição,Timestamp,Canal1,Canal2,Canal3,Canal4,Canal5,Canal6,Canal7,Canal8
1,Extensão,9,1759150238406185,1,2,3,4,-26,5,3,1
1,Extensão,9,1759150238427650,4,10,27,21,7,9,6,5
1,Extensão,9,1759150238427650,-1,-2,1,-12,-20,-12,-9,-5
1,Extensão,9,1759150238428638,-1,-1,1,3,-14,3,0,1
1,Extensão,9,1759150238428638,1,1,9,14,-1,-1,2,3
1,Extensão,9,1759150238440619,4,3,24,31,18,-6,0,1
1,Extensão,9,1759150238440619,-1,2,5,5,20,10,3,3
1,Extensão,9,1759150238449813,-2,2,9,-5,5,-10,-5,-2
1,Extensão,9,1759150238449813,-3,-10,-13,-8,-36,-6,0,-5
1,Extensão,9,1759150238463940,-2,-4,-15,-31,-15,0,-1,-3
1,Extensão,9,1759150238463940,-1,-3,-6,18,15,6,-4,-3
1,Extensão,9,1759150238466504,0,2,-6,-5,-8,-9,0,0
1,Extensão,9,1759150238466504,2,6,37,27,30,5,2,0
1,Extensão,9,1759150238486925,-5,-3,18,8,-34,-8,-4,-2
1,Extensão,9,1759150238486925,0,-5,-40,-22,18,-5,2,1
1,Extensão,9,1759150238489137,3,3,27,7,15,-2,0,0
1,Extensão,9,1759150238489137,-1,-2,-8,-24,-56,-10,-4,-3
1,Extensão,9,1759150238500799,-1,-3,-18,4,4,-6,-4,-5
1,Extensão,9,1759150238500799,3,0,3,11,27,9,3,2
1,Extensão,9,1759150238509828,-1,1,2,0,-7,19,4,2
1,Extensão,9,1759150238509828,-4,-3,-11,-7,-4,-4,-6,-5
1,Extensão,9,1759150238525037,2,4,14,10,12,-3,-1,0
1,Extensão,9,1759150238525037,-2,-5,-9,-6,-5,5,1,0
1,Extensão,9,1759150238526368,-3,-9,-21,-15,-37,-2,2,-2
1,Extensão,9,1759150238526368,-3,-1,2,-3,14,4,-3,-1
1,Extensão,9,1759150238547490,2,4,-1,-17,-15,-13,-1,-3
1,Extensão,9,1759150238547490,3,4,25,22,12,4,0,2
1,Extensão,9,1759150238548457,3,3,-3,4,4,-1,-1,-2
1,Extensão,9,1759150238548457,0,0,-1,-12,-6,-8,-2,-1
1,Extensão,9,1759150238560684,-1,-1,-10,-2,2,4,4,2
1,Extensão,9,1759150238560684,3,6,10,-6,6,-5,0,0
1,Extensão,9,1759150238570267,-2,-9,-11,-5,1,-2,-3,-1
1,Extensão,9,1759150238570267,-4,-3,-6,7,-2,2,1,-1
1,Extensão,9,1759150238584418,-1,4,7,11,32,-1,-1,0
1,Extensão,9,1759150238584418,-4,-4,-13,-14,19,18,2,-1
1,Extensão,9,1759150238586847,0,-3,5,-9,-64,-37,-7,0
1,Extensão,9,1759150238586847,2,1,14,4,16,4,-1,-1
1,Extensão,9,1759150238607510,2,-3,-23,-6,0,0,-6,-1
1,Extensão,9,1759150238607510,2,12,39,12,-12,-6,1,0
1,Extensão,9,1759150238608601,-3,-13,-63,-31,36,28,7,1
1,Extensão,9,1759150238608601,0,1,5,-9,-15,-18,-3,-8
1,Extensão,9,1759150238621328,-3,4,15,13,1,-10,-6,-1
1,Extensão,9,1759150238621328,0,-1,-23,-11,9,23,5,3
1,Extensão,9,1759150238629911,1,8,20,15,15,3,-1,-3
1,Extensão,9,1759150238629911,0,-7,-15,-14,-6,-2,2,4
1,Extensão,9,1759150238645250,-2,-6,-12,10,11,4,-1,-1
1,Extensão,9,1759150238645250,-3,-7,-30,-20,-4,-2,-1,-4
1,Extensão,9,1759150238646255,-6,-3,-1,-6,-8,-2,-4,-2
1,Extensão,9,1759150238646255,0,-4,-7,-7,13,1,0,0
1,Extensão,10,1759150239109027,-1,0,11,21,12,-7,-6,-2
1,Extensão,10,1759150239109027,2,9,19,6,-44,-1,5,4
1,Extensão,10,1759150239111517,3,-11,-23,-7,2,1,1,2
1,Extensão,10,1759150239111517,1,9,17,2,-14,0,1,1
1,Extensão,10,1759150239123576,0,2,8,-5,-4,11,2,1
1,Extensão,10,1759150239123576,-3,-2,8,29,19,12,-1,0
1,Extensão,10,1759150239130595,-3,0,-9,-24,-40,-30,-7,-4
1,Extensão,10,1759150239130595,2,-1,10,12,14,22,7,3
1,Extensão,10,1759150239147252,-1,-2,9,-1,-5,-21,-6,-3
1,Extensão,10,1759150239147252,-1,-2,6,8,16,-5,-5,-5
1,Extensão,10,1759150239149251,0,3,4,-5,-10,10,3,0
1,Extensão,10,1759150239149251,-1,0,-10,1,-2,-9,0,0
1,Extensão,10,1759150239177280,-4,-3,12,6,13,10,0,-3
1,Extensão,10,1759150239177280,4,13,52,18,-4,0,0,1
1,Extensão,10,1759150239179284,-1,-7,-32,-28,-22,-10,-2,-1
1,Extensão,10,1759150239179284,-1,5,24,13,6,24,5,-1
1,Extensão,10,1759150239183805,-2,-4,-35,-24,-14,-8,-3,-1
1,Extensão,10,1759150239183805,0,-7,-3,14,6,-10,0,-3
1,Extensão,10,1759150239190341,0,2,2,-5,25,9,-1,1
1,Extensão,10,1759150239190341,-2,-6,-26,11,-14,-11,-6,-2
1,Extensão,10,1759150239207521,4,6,15,-4,-5,6,3,5
1,Extensão,10,1759150239207521,-4,-9,-17,-10,-6,-3,-3,-8
1,Extensão,10,1759150239209503,-1,-1,-2,1,-13,-7,-3,0
1,Extensão,10,1759150239209503,-1,-3,-8,-4,14,1,-1,-5
1,Extensão,10,1759150239229509,0,1,3,14,13,8,2,0
1,Extensão,10,1759150239229509,-2,8,4,-18,-5,-7,-3,0
1,Extensão,10,1759150239231498,-4,-7,3,7,-1,-11,0,-1
1,Extensão,10,1759150239231498,1,3,12,-10,-28,-9,-1,-3
1,Extensão,10,1759150239243619,-2,-5,-6,11,2,-6,-1,-2
1,Extensão,10,1759150239243619,-2,-3,-16,-11,-4,-4,0,2
1,Extensão,10,1759150239251407,-1,0,-1,20,19,13,6,0
1,Extensão,10,1759150239251407,3,3,-3,-11,7,-8,-2,2
1,Extensão,10,1759150239266859,-3,-15,-23,-14,-52,-9,-2,-1
1,Extensão,10,1759150239266859,-4,-2,4,-4,2,-11,-6,-5
1,Extensão,10,1759150239268897,0,6,4,5,5,1,-3,0
1,Extensão,10,1759150239268897,2,3,13,7,7,4,0,-1
1,Extensão,10,1759150239296937,-1,-2,-19,-15,12,12,3,0
1,Extensão,10,1759150239296937,0,2,-4,15,9,-8,-2,1
1,Extensão,10,1759150239298861,1,6,13,-2,7,-7,-2,0
1,Extensão,10,1759150239298861,-7,-15,-21,-26,-44,-6,-1,-5
1,Extensão,10,1759150239303935,1,4,9,-2,-3,-8,-2,0
1,Extensão,10,1759150239303935,-3,-5,-8,-8,-9,7,-3,-8
1,Extensão,10,1759150239311193,1,3,6,7,20,-1,1,1
1,Extensão,10,1759150239311193,-1,1,-11,3,6,7,2,0
1,Extensão,10,1759150239326779,-1,-2,-10,-20,-6,-12,-2,-3
1,Extensão,10,1759150239326779,0,5,16,21,0,-3,-5,0
1,Extensão,10,1759150239328798,-2,-7,-19,-2,-12,-15,-3,0
1,Extensão,10,1759150239328798,-2,-1,32,10,11,6,2,0
1,Extensão,10,1759150239349938,-4,0,2,2,-12,1,-1,-4
1,Extensão,10,1759150239349938,2,8,3,5,40,6,2,5
1,Extensão,10,1759150239350938,2,-5,-21,5,-24,5,2,1
1,Extensão,10,1759150239350938,-3,-6,-11,-14,3,-1,-3,0
1,Extensão,10,1759150239363997,3,3,16,0,0,-13,-3,1
1,Extensão,10,1759150239363997,-1,-2,-2,-6,-15,4,0,-2
1,Extensão,10,1759150239372069,-2,-8,-22,-17,6,10,1,0
1,Extensão,10,1759150239372069,-1,3,11,10,15,-5,-4,-4
1,Extensão,10,1759150239386853,2,4,3,10,12,14,2,0
1,Extensão,10,1759150239386853,-2,-6,-21,-11,-16,-3,2,2
1,Extensão,10,1759150239387853,0,1,20,1,12,10,-1,-1
1,Extensão,10,1759150239387853,3,-2,-14,4,-26,-9,0,0
1,Extensão,10,1759150239410074,-2,3,10,8,10,-1,-2,-2
1,Extensão,10,1759150239410074,0,-3,-20,-24,-27,2,1,-1
1,Extensão,10,1759150239411300,-2,4,31,17,-14,4,0,2
1,Extensão,10,1759150239411300,-1,-4,-8,1,17,6,0,2
1,Extensão,10,1759150239423530,0,2,2,3,23,-7,-4,-2
1,Extensão,10,1759150239423530,-3,-4,-3,11,-7,-6,2,0
1,Extensão,10,1759150239432809,0,2,11,-8,-9,-1,1,-3
1,Extensão,10,1759150239432809,1,1,-2,-3,39,-1,-4,-2
1,Extensão,10,1759150239446934,1,-5,-14,-10,-1,-2,-1,-2
1,Extensão,10,1759150239446934,-2,-10,-16,-9,-3,3,-1,-3
1,Extensão,10,1759150239448931,-1,1,5,3,-7,-17,-3,-1
1,Extensão,10,1759150239448931,1,4,1,0,-18,-2,3,4
1,Extensão,10,1759150239469514,-4,-4,-12,-7,2,6,-2,-5
1,Extensão,10,1759150239469514,1,2,15,5,-1,-13,-3,0
1,Extensão,10,1759150239470503,-1,4,13,18,12,16,1,-1
1,Extensão,10,1759150239470503,-2,-3,-23,-13,-29,-17,-6,0
1,Extensão,10,1759150239483800,-2,-9,-4,4,0,14,3,0
1,Extensão,10,1759150239483800,-4,0,5,-3,-8,-7,-2,-2
1,Extensão,10,1759150239492427,-2,-5,-6,-4,-4,-5,-7,-3
1,Extensão,10,1759150239492427,3,3,2,6,17,2,2,-1
1,Extensão,10,1759150239506924,2,4,23,29,7,7,7,4
1,Extensão,10,1759150239506924,0,0,16,-20,15,-11,-4,0
1,Extensão,10,1759150239508925,2,4,-5,-6,-38,-11,-4,1
1,Extensão,10,1759150239508925,-2,0,3,-4,4,9,1,-2
1,Extensão,10,1759150239530253,-2,-2,-15,-19,-25,-11,-3,-3
1,Extensão,10,1759150239530253,2,0,-7,12,12,13,5,4
1,Extensão,10,1759150239531166,-2,-2,-6,-8,-13,-4,-1,-1
1,Extensão,10,1759150239531166,0,-1,7,11,-5,-1,-1,-2
1,Extensão,10,1759150239542493,-3,-2,-6,5,25,1,-3,-1
1,Extensão,10,1759150239542493,2,2,-1,-11,6,-3,-3,-2
1,Extensão,10,1759150239551895,-2,-5,-21,-20,-3,4,1,-1
1,Extensão,10,1759150239551895,-2,1,10,15,-10,11,0,-5
1,Extensão,10,1759150239575063,0,-3,-12,-12,-10,-7,3,3
1,Extensão,10,1759150239575063,0,0,5,3,7,-23,-9,-1
1,Extensão,10,1759150239576727,1,-2,-14,6,11,6,0,0
1,Extensão,10,1759150239576727,0,8,55,26,24,16,3,3
1,Extensão,10,1759150239597802,-1,0,-3,-16,-47,-15,-4,-2
1,Extensão,10,1759150239597802,-1,-7,-22,-10,10,11,1,-1
1,Extensão,10,1759150239598805,0,6,22,18,9,1,3,0
1,Extensão,10,1759150239598805,-2,-4,-20,-16,-15,-15,-3,-1
1,Extensão,10,1759150239612341,-1,-8,-25,-18,-13,1,1,-1
1,Extensão,10,1759150239612341,-1,2,10,7,-8,9,2,1
1,Extensão,10,1759150239613341,-3,-5,-3,-4,-4,-19,-5,-4
1,Extensão,10,1759150239613341,3,3,1,5,4,-4,1,-1
1,Rotação,1,1759150240893798,-1,2,10,5,36,17,4,4
1,Rotação,1,1759150240893798,0,-5,-30,-12,-19,-10,-1,1
1,Rotação,1,1759150240896013,-5,4,9,8,5,1,-2,-1
1,Rotação,1,1759150240896013,2,0,14,10,-33,-11,-1,-2
1,Rotação,1,1759150240909350,3,9,25,9,14,14,5,3
1,Rotação,1,1759150240909350,-8,-5,-7,9,3,-2,-3,1
1,Rotação,1,1759150240915859,16,4,21,-2,-17,-2,-1,-2
1,Rotação,1,1759150240915859,2,-2,-5,2,12,-6,-3,0
1,Rotação,1,1759150240932218,9,1,5,8,-9,6,3,1
1,Rotação,1,1759150240932218,0,4,6,7,7,3,0,0
1,Rotação,1,1759150240934227,-5,-10,-36,-18,93,-5,-3,-2
1,Rotação,1,1759150240934227,4,-1,-5,-1,56,-4,-1,7
1,Rotação,1,1759150240953786,-3,2,14,21,43,10,1,-4
1,Rotação,1,1759150240953786,1,3,3,0,5,8,4,-1
1,Rotação,1,1759150240956391,-4,-6,-14,-14,-61,-25,-10,-6
1,Rotação,1,1759150240956391,0,0,3,-1,-29,-4,-2,-2
1,Rotação,1,1759150240969234,0,-2,4,14,13,12,-1,-1
1,Rotação,1,1759150240969234,2,7,1,6,-13,0,-1,0
1,Rotação,1,1759150240975403,-7,-6,-4,-14,-52,7,3,-1
1,Rotação,1,1759150240975403,-4,0,5,9,-46,1,-2,-2
1,Rotação,1,1759150240992133,-3,1,-6,-4,-37,-12,-1,2
1,Rotação,1,1759150240992133,0,-10,-20,0,6,4,1,1
1,Rotação,1,1759150240994132,0,1,-1,-7,2,-2,1,0
1,Rotação,1,1759150240994132,-2,2,7,1,-20,-4,0,-5
1,Rotação,1,1759150241015169,-3,-6,-10,-9,-11,7,0,2
1,Rotação,1,1759150241015169,1,3,6,3,8,-3,0,-2
1,Rotação,1,1759150241016461,1,5,3,6,1,2,0,-2
1,Rotação,1,1759150241016461,-5,-7,-5,-10,-7,-1,-1,0
1,Rotação,1,1759150241028529,-4,-3,-2,-5,-8,-5,0,0
1,Rotação,1,1759150241028529,-3,-1,3,0,14,-4,-5,-1
1,Rotação,1,1759150241037614,-6,-3,-6,5,21,7,2,4
1,Rotação,1,1759150241037614,-8,-3,-2,-2,-15,-8,-3,-3
1,Rotação,1,1759150241052662,-1,3,6,1,3,-6,-2,3
1,Rotação,1,1759150241052662,6,3,7,-11,-9,-7,-2,0
1,Rotação,1,1759150241054193,-2,-5,-8,1,18,5,0,-4
1,Rotação,1,1759150241054193,3,2,1,3,10,4,1,5
1,Rotação,1,1759150241075575,-6,-3,-1,8,19,4,1,-2
1,Rotação,1,1759150241075575,-3,-1,1,-1,-17,-8,0,1
1,Rotação,1,1759150241080797,-2,-7,-13,-4,-3,-3,-2,1
1,Rotação,1,1759150241080797,-5,-2,5,1,-17,2,-3,-4
1,Rotação,1,1759150241089284,1,0,-1,-10,-26,-1,-3,-3
1,Rotação,1,1759150241089284,2,0,-6,10,14,-7,3,0
1,Rotação,1,1759150241096273,4,3,-2,2,-23,4,0,2
1,Rotação,1,1759150241096273,-5,-2,11,-3,2,-11,-10,-6
1,Rotação,1,1759150241112347,0,-2,1,2,4,5,-1,-2
1,Rotação,1,1759150241112347,0,0,1,-3,1,12,3,-2
1,Rotação,1,1759150241114419,0,0,1,-5,-14,0,2,5
1,Rotação,1,1759150241114419,1,-2,0,6,0,-16,-4,-8
1,Rotação,1,1759150241133953,-2,1,2,-5,-3,-2,-1,1
1,Rotação,1,1759150241133953,-2,-1,3,7,16,7,1,6
1,Rotação,1,1759150241136465,-2,-1,5,3,22,8,0,-14
1,Rotação,1,1759150241136465,1,-2,-9,-9,-11,4,-1,9
1,Rotação,1,1759150241157770,-1,-2,-1,-5,-7,-5,-3,-9
1,Rotação,1,1759150241157770,-3,-3,1,-3,8,7,0,-3
1,Rotação,1,1759150241158812,-2,-1,3,1,-1,-2,0,-1
1,Rotação,1,1759150241158812,4,1,-3,0,5,2,-1,-2
1,Rotação,1,1759150241171980,-1,0,0,7,23,2,2,2
1,Rotação,1,1759150241171980,1,-7,-16,-10,-13,-10,-2,2
1,Rotação,1,1759150241173531,-3,6,21,6,-16,-2,-2,0
1,Rotação,1,1759150241173531,0,0,-4,2,27,7,5,0
1,Rotação,1,1759150241194325,-1,0,-2,-8,-30,-8,-1,-3
1,Rotação,1,1759150241194325,0,0,1,5,16,3,0,0
1,Rotação,1,1759150241196678,-2,-4,-14,-3,0,4,4,3
1,Rotação,1,1759150241196678,2,1,6,-3,-9,-5,0,-3
1,Rotação,1,1759150241209571,5,0,-5,6,5,3,-2,3
1,Rotação,1,1759150241209571,-4,2,10,-3,7,1,-4,-1
1,Rotação,1,1759150241216262,-2,4,16,2,-5,-5,-1,0
1,Rotação,1,1759150241216262,-3,-5,-4,-1,-38,9,5,2
1,Rotação,1,1759150241240132,-2,-2,0,-11,-10,-14,-6,-12
1,Rotação,1,1759150241240132,0,-4,-13,7,1,-4,0,3
1,Rotação,1,1759150241241137,3,3,2,-7,-9,1,2,8
1,Rotação,1,1759150241241137,-3,2,7,-6,22,-4,-3,-4
1,Rotação,1,1759150241254215,1,0,4,6,19,13,1,2
1,Rotação,1,1759150241254215,1,1,-2,1,3,0,1,-5
1,Rotação,1,1759150241262629,0,-1,-1,3,3,-8,-4,9
1,Rotação,1,1759150241262629,1,0,-8,-5,1,1,-1,-3
1,Rotação,1,1759150241268156,-6,-1,-2,-6,-15,5,0,-2
1,Rotação,1,1759150241268156,6,-1,-5,10,11,0,3,2
1,Rotação,1,1759150241277604,-1,5,1,-9,20,10,1,-8
1,Rotação,1,1759150241277604,4,-4,23,11,-29,-22,-6,4
1,Rotação,1,1759150241292438,-2,-1,-2,-2,12,0,1,8
1,Rotação,1,1759150241292438,-4,5,8,14,2,1,-3,-3
1,Rotação,1,1759150241293441,-3,-7,-8,-14,-16,-4,-3,-8
1,Rotação,1,1759150241293441,-3,-4,-19,-9,19,5,1,-4
1,Rotação,1,1759150241315303,-2,-9,-26,-25,-10,-10,0,-4
1,Rotação,1,1759150241315303,3,7,21,9,-8,1,2,2
1,Rotação,1,1759150241316235,5,-7,-27,4,19,4,-1,6
1,Rotação,1,1759150241316235,-3,10,19,0,-3,-3,-3,-5
1,Rotação,1,1759150241328626,-4,-8,-7,-3,3,1,0,1
1,Rotação,1,1759150241328626,-3,-3,-9,-9,-3,-3,-2,-2
1,Rotação,1,1759150241337315,-2,-3,7,10,10,4,0,-2
1,Rotação,1,1759150241337315,4,-1,-23,-6,-25,-5,1,5
1,Rotação,1,1759150241351514,-1,-6,-11,-16,0,3,2,4
1,Rotação,1,1759150241351514,-6,-1,7,-7,-13,-4,-4,-7
1,Rotação,1,1759150241354131,1,0,8,25,16,0,-2,0
1,Rotação,1,1759150241354131,0,1,-8,-5,16,1,-2,-3
1,Rotação,1,1759150241373846,1,8,28,18,-6,0,0,-2
1,Rotação,1,1759150241373846,-4,-8,-22,-22,-1,4,0,4
1,Rotação,1,1759150241376420,-2,-5,-18,-4,-21,-8,-3,1
1,Rotação,1,1759150241376420,2,3,6,-4,23,1,-1,-1
1,Rotação,2,1759150242251229,6,12,29,13,-30,-4,2,1
1,Rotação,2,1759150242251229,3,-2,-9,-13,-7,1,-2,3
1,Rotação,2,1759150242260257,4,4,9,-3,-3,0,-2,-1
1,Rotação,2,1759150242260257,-3,-4,-13,-4,0,3,1,0
1,Rotação,2,1759150242275161,-8,-23,-18,-17,-21,-3,-2,2
1,Rotação,2,1759150242275161,1,16,2,-6,-10,-5,-1,-7
1,Rotação,2,1759150242276602,-4,1,4,8,-11,4,-1,-1
1,Rotação,2,1759150242276602,1,2,-16,-10,-10,-3,0,4
1,Rotação,2,1759150242297745,1,-1,0,17,8,1,-5,-11
1,Rotação,2,1759150242297745,2,-6,0,-7,-30,-6,-1,0
1,Rotação,2,1759150242298779,9,2,2,1,22,8,2,1
1,Rotação,2,1759150242298779,0,2,2,6,-10,-8,-2,-5
1,Rotação,2,1759150242310501,0,0,-11,-9,0,5,3,7
1,Rotação,2,1759150242310501,-4,-4,6,8,9,1,0,-4
1,Rotação,2,1759150242320110,-3,-1,-5,5,34,6,-2,1
1,Rotação,2,1759150242320110,3,2,-7,-22,-31,-7,2,2
1,Rotação,2,1759150242335272,0,3,-2,0,47,-7,-3,4
1,Rotação,2,1759150242335272,-5,-4,-8,-5,21,2,0,-2
1,Rotação,2,1759150242335822,-4,-8,5,6,1,3,-1,-5
1,Rotação,2,1759150242335822,3,15,5,9,11,16,2,-2
1,Rotação,2,1759150242357200,-1,5,1,-4,-36,-6,-1,4
1,Rotação,2,1759150242357200,-1,-6,-8,-1,-4,-9,-2,-1
1,Rotação,2,1759150242359197,2,3,-4,-2,15,1,1,0
1,Rotação,2,1759150242359197,-2,-7,1,5,19,6,0,1
1,Rotação,2,1759150242371439,-1,-3,-8,-6,-13,-4,0,-6
1,Rotação,2,1759150242371439,0,4,7,17,22,16,2,2
1,Rotação,2,1759150242379717,-7,-4,-3,-22,-62,-17,-4,1
1,Rotação,2,1759150242379717,0,-6,-4,0,17,-3,-3,-7
1,Rotação,2,1759150242394948,4,0,-5,1,20,12,7,5
1,Rotação,2,1759150242394948,-2,-3,6,-2,-1,-15,-4,3
1,Rotação,2,1759150242396477,-3,2,2,8,17,9,1,-5
1,Rotação,2,1759150242396477,-2,-3,0,2,-4,3,3,1
1,Rotação,2,1759150242416244,0,3,-3,-16,-37,-25,-4,0
1,Rotação,2,1759150242416244,-2,-6,-7,-4,-13,4,-2,-4
1,Rotação,2,1759150242418293,0,0,0,0,13,1,-1,1
1,Rotação,2,1759150242418293,3,4,6,10,5,-1,2,1
1,Rotação,2,1759150242430742,4,4,-1,-4,-13,17,8,-1
1,Rotação,2,1759150242430742,-4,-5,-8,1,24,-1,-3,0
1,Rotação,2,1759150242439257,3,-2,0,-8,-33,-17,-5,10
1,Rotação,2,1759150242439257,-5,-6,-4,-6,2,8,-4,-7
1,Rotação,2,1759150242453991,-4,-3,-2,5,7,4,-3,-2
1,Rotação,2,1759150242453991,1,2,1,4,9,1,-1,0
1,Rotação,2,1759150242456544,2,1,-3,-8,-3,-8,-1,-2
1,Rotação,2,1759150242456544,0,1,2,-1,5,-4,-3,6
1,Rotação,2,1759150242477522,-3,-4,-2,0,-21,-6,-2,-5
1,Rotação,2,1759150242477522,1,2,1,4,8,6,0,-4
1,Rotação,2,1759150242478447,-2,1,3,10,33,13,5,-3
1,Rotação,2,1759150242478447,-3,0,-6,-13,-37,-29,-7,-3
1,Rotação,2,1759150242490910,-4,-6,-2,-2,-10,1,-1,4
1,Rotação,2,1759150242490910,0,-3,-2,2,9,5,1,2
1,Rotação,2,1759150242500168,1,1,0,-7,-16,-5,1,0
1,Rotação,2,1759150242500168,-1,-4,1,10,22,14,4,-3
1,Rotação,2,1759150242515003,1,0,1,3,14,7,-5,2
1,Rotação,2,1759150242515003,-5,-6,-3,-11,-22,-15,-3,-1
1,Rotação,2,1759150242516524,-4,0,-2,-2,-3,-4,-5,3
1,Rotação,2,1759150242516524,-3,-3,-4,2,20,3,-1,-1
1,Rotação,2,1759150242537633,1,0,10,8,13,5,2,0
1,Rotação,2,1759150242537633,4,-2,-9,4,18,8,-1,-9
1,Rotação,2,1759150242538644,4,11,16,-3,-24,3,8,3
1,Rotação,2,1759150242538644,-6,-9,-10,-11,-22,-18,-4,1
1,Rotação,2,1759150242551005,-1,-4,-1,1,2,-2,-5,-9
1,Rotação,2,1759150242551005,-1,-2,0,-4,6,4,0,6
1,Rotação,2,1759150242559467,1,-3,-5,4,25,5,1,3
1,Rotação,2,1759150242559467,1,3,-1,0,-2,-2,-3,-6
1,Rotação,2,1759150242575147,-1,-3,-2,-3,32,1,5,0
1,Rotação,2,1759150242575147,0,3,-2,-7,-41,-10,-2,4
1,Rotação,2,1759150242576164,-2,-4,-4,1,-1,-6,-3,-8
1,Rotação,2,1759150242576164,1,0,-2,4,1,8,-1,1
1,Rotação,2,1759150242597014,0,2,-9,-3,-20,-12,-5,3
1,Rotação,2,1759150242597014,-5,-7,2,-5,-2,5,-1,-6
1,Rotação,2,1759150242598761,-2,-6,-4,0,-6,-6,-3,-2
1,Rotação,2,1759150242598761,-1,-3,6,0,14,5,2,-2
1,Rotação,2,1759150242626946,1,-3,-12,-1,13,2,3,4
1,Rotação,2,1759150242626946,0,3,4,4,12,-9,-1,-1
1,Rotação,2,1759150242628946,1,1,-4,-1,-11,1,0,5
1,Rotação,2,1759150242628946,2,-2,-12,-5,5,-6,-3,-4
1,Rotação,2,1759150242633952,0,2,-1,5,-11,6,-1,-4
1,Rotação,2,1759150242633952,-4,-3,5,3,3,2,-2,-2
1,Rotação,2,1759150242635991,-4,-7,-1,-11,0,-12,-7,-7
1,Rotação,2,1759150242635991,-3,-5,1,-4,-29,-2,-1,3
1,Rotação,2,1759150242656833,-2,-3,-5,-7,-8,-4,-2,0
1,Rotação,2,1759150242656833,2,0,-9,0,4,1,0,0
1,Rotação,2,1759150242658849,6,1,5,15,37,25,7,-2
1,Rotação,2,1759150242658849,1,1,2,2,-15,-12,-1,0
1,Rotação,2,1759150242679806,-5,0,1,-15,-5,-22,-6,-2
1,Rotação,2,1759150242679806,-4,-12,-16,-26,-27,-10,-3,-1
1,Rotação,2,1759150242680786,3,4,10,13,24,14,9,5
1,Rotação,2,1759150242680786,-6,6,16,2,-28,-9,-3,1
1,Rotação,2,1759150242694374,12,3,-10,-7,44,29,7,3
1,Rotação,2,1759150242694374,-10,4,13,-15,-83,-42,-12,-2
1,Rotação,2,1759150242696545,-10,-13,-22,-11,-16,-7,-7,-5
1,Rotação,2,1759150242696545,7,4,18,23,17,8,1,-1
1,Rotação,2,1759150242716790,-3,1,13,29,15,5,4,5
1,Rotação,2,1759150242716790,12,9,7,7,35,18,8,-7
1,Rotação,2,1759150242718301,13,12,15,-5,-19,-6,0,25
1,Rotação,2,1759150242718301,-15,1,0,1,-9,-2,0,-6
1,Rotação,2,1759150242739679,-10,4,42,4,6,-5,-8,-9
1,Rotação,2,1759150242739679,-8,-24,-59,-41,-11,3,0,15
1,Rotação,2,1759150242741694,-11,2,16,30,-23,7,2,-30
1,Rotação,2,1759150242741694,3,0,4,-2,-15,-11,-11,-5
1,Rotação,3,1759150245303850,-1,0,3,4,4,8,2,0
1,Rotação,3,1759150245303850,0,-4,-16,13,24,-5,-3,1
1,Rotação,3,1759150245306371,3,6,12,-26,-26,3,3,2
1,Rotação,3,1759150245306371,3,4,25,17,5,4,2,1
1,Rotação,3,1759150245318418,1,-1,-6,-17,-1,2,-1,-1
1,Rotação,3,1759150245318418,2,-9,-21,-4,-1,5,0,-1
1,Rotação,3,1759150245326937,-4,-7,-16,-5,-2,-19,-8,-5
1,Rotação,3,1759150245326937,0,4,16,7,6,11,1,-3
1,Rotação,3,1759150245341992,-4,1,4,-5,-4,-8,3,0
1,Rotação,3,1759150245341992,-3,-7,-12,-24,-34,5,2,-2
1,Rotação,3,1759150245344002,3,4,16,30,49,6,2,1
1,Rotação,3,1759150245344002,-5,-7,-17,-26,-33,-10,-4,-1
1,Rotação,3,1759150245364981,0,3,11,4,-5,11,0,0
1,Rotação,3,1759150245364981,0,-2,-4,4,-8,-5,1,1
1,Rotação,3,1759150245366000,2,4,1,5,-31,-3,-3,-2
1,Rotação,3,1759150245366000,-1,5,9,0,-1,-5,-3,-1
1,Rotação,3,1759150245378041,-1,6,19,21,46,2,0,0
1,Rotação,3,1759150245378041,-4,-4,-7,-33,4,-8,-1,-2
1,Rotação,3,1759150245387125,-1,-16,-29,3,34,6,3,1
1,Rotação,3,1759150245387125,0,1,6,13,24,-4,-7,-1
1,Rotação,3,1759150245401681,-2,-3,-12,-12,-22,-6,-3,-1
1,Rotação,3,1759150245401681,3,3,23,20,8,6,1,3
1,Rotação,3,1759150245403664,1,2,4,17,8,4,2,1
1,Rotação,3,1759150245403664,-3,-2,-18,-21,-11,-1,-2,-1
1,Rotação,3,1759150245423854,-2,-8,2,-3,-19,-3,1,0
1,Rotação,3,1759150245423854,0,-4,-24,-24,-6,-6,-3,-3
1,Rotação,3,1759150245426595,-5,-9,1,4,-4,-2,-6,-3
1,Rotação,3,1759150245426595,5,2,7,32,16,3,4,0
1,Rotação,3,1759150245438151,-1,0,-2,-2,-28,-11,-7,-4
1,Rotação,3,1759150245438151,-2,2,3,8,12,-11,-6,1
1,Rotação,3,1759150245447206,-5,5,18,-14,-4,1,-3,0
1,Rotação,3,1759150245447206,3,1,0,10,12,7,5,1
1,Rotação,3,1759150245461746,3,1,-5,5,18,1,2,2
1,Rotação,3,1759150245461746,-1,-2,7,13,-13,3,0,-2
